instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
136,2011/1/6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,1,0,4,1,0.5,2,0.22,0.2121,0.55,0.2239,0,48,48,
137,2011/1/6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,4,1,0.5,2,0.22,0.2121,0.51,0.2836,1,51,52,
138,2011/1/6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.5,2,0.2,0.197,0.59,0.194,4,19,23,
139,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.64,0.194,4,13,17,
140,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.69,0.2239,2,5,7,
141,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.69,0.2239,0,1,1,
142,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.2121,0.69,0.1343,0,1,1,
143,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.75,3,0.22,0.2727,0.55,0,0,5,5,
144,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.2576,0.69,0,8,26,34,
145,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.25,1,0.2,0.2121,0.69,0.1343,8,76,84,
146,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.25,1,0.2,0.197,0.51,0.2537,20,190,210,
147,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.25,1,0.2,0.1818,0.47,0.2985,9,125,134,
148,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.25,1,0.22,0.197,0.37,0.3284,16,47,63,
149,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.4,0.2239,19,48,67,
150,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.37,0.2537,9,50,59,
151,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.1818,0.37,0.2836,9,64,73,
152,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.197,0.4,0.2537,7,43,50,
153,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.2121,0.37,0.1642,9,63,72,
154,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.2121,0.37,0.1642,5,82,87,
155,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.5,2,0.2,0.2576,0.37,0,9,178,187,
156,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,0,1,5,1,0.25,1,0.2,0.2273,0.4,0.0896,7,116,123,
157,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,1,5,1,0.25,1,0.16,0.197,0.55,0.0896,3,92,95,
158,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0.25,1,0.18,0.2121,0.47,0.1045,1,50,51,
159,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,1,5,1,0.25,1,0.18,0.197,0.47,0.1343,0,39,39,
160,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,1,5,1,0.5,2,0.18,0.197,0.43,0.1642,2,34,36,
161,2011/1/7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,1,5,1,0.5,2,0.18,0.197,0.51,0.1642,1,14,15,
162,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.5,2,0.18,0.197,0.51,0.1642,1,24,25,
163,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0.5,2,0.18,0.2121,0.55,0.0896,1,15,16,
164,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0.5,2,0.18,0.2424,0.55,0,3,13,16,
165,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0.75,3,0.18,0.197,0.55,0.1642,0,7,7,
166,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0.75,3,0.18,0.197,0.55,0.1642,0,1,1,
167,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0.5,2,0.16,0.1667,0.74,0.1642,0,5,5,
168,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0.5,2,0.16,0.1667,0.74,0.1642,0,2,2,
169,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,6,0,0.5,2,0.16,0.1818,0.74,0.1045,1,8,9,
170,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0.75,3,0.16,0.1818,0.93,0.1045,0,15,15,
171,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,6,0,0.75,3,0.16,0.1818,0.93,0.1045,0,20,20,
172,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0.5,2,0.18,0.197,0.8,0.1642,5,56,61,
173,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0.5,2,0.2,0.1818,0.69,0.3881,2,60,62,
174,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,6,0,0.5,2,0.2,0.1818,0.59,0.3582,8,90,98,
175,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,0,0,0,6,0,0.25,1,0.2,0.1818,0.44,0.3284,7,95,102,
176,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,0,0,6,0,0.25,1,0.2,0.1667,0.32,0.4925,12,83,95,
177,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,0,0,6,0,0.25,1,0.2,0.1667,0.32,0.4478,5,69,74,
178,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,0,0,0,0,6,0,0.25,1,0.18,0.1364,0.29,0.4478,8,68,76,
179,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,6,0,0.25,1,0.16,0.1212,0.37,0.5522,5,64,69,
180,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,0,0,6,0,0.25,1,0.14,0.1212,0.39,0.2985,3,52,55,
181,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,6,0,0.25,1,0.14,0.1212,0.36,0.2537,4,26,30,
182,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0.25,1,0.12,0.1212,0.36,0.2537,0,28,28,
183,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0.25,1,0.12,0.1061,0.39,0.3582,2,35,37,
184,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0.25,1,0.12,0.1061,0.36,0.3881,1,33,34,
185,2011/1/8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,6,0,0.25,1,0.1,0.0606,0.39,0.4478,0,22,22,
186,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0758,0.42,0.3881,1,24,25,
187,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0606,0.42,0.4627,0,12,12,
188,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0606,0.46,0.4627,0,11,11,
189,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0758,0.46,0.4179,0,4,4,
190,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.25,1,0.08,0.0909,0.53,0.194,0,1,1,
191,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0.25,1,0.08,0.0909,0.53,0.194,0,1,1,
192,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0909,0.49,0.2836,0,1,1,
193,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0.25,1,0.08,0.0909,0.53,0.194,1,5,6,
194,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0.25,1,0.1,0.0909,0.49,0.2836,0,10,10,
195,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0.25,1,0.12,0.0758,0.46,0.5224,0,19,19,
196,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0.25,1,0.14,0.1061,0.43,0.3881,0,49,49,
197,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0.25,1,0.16,0.1212,0.4,0.5224,2,47,49,
198,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0.25,1,0.18,0.1364,0.37,0.4478,4,79,83,
199,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0.25,1,0.2,0.1667,0.34,0.4478,6,69,75,
200,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0.25,1,0.22,0.1818,0.32,0.4627,8,64,72,
201,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.25,1,0.22,0.197,0.35,0.3582,5,77,82,
202,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0.25,1,0.2,0.1667,0.34,0.4478,13,79,92,
203,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0.25,1,0.18,0.1515,0.37,0.3881,3,59,62,
204,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0.25,1,0.16,0.1364,0.4,0.3284,4,44,48,
205,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0.25,1,0.16,0.1364,0.43,0.3284,1,40,41,
206,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0.25,1,0.14,0.1212,0.46,0.2537,0,38,38,
207,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0.25,1,0.14,0.1061,0.46,0.4179,1,19,20,
208,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0.25,1,0.14,0.1212,0.46,0.2985,5,10,15,
209,2011/1/9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0.25,1,0.12,0.1364,0.5,0.194,0,6,6,
210,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2836,2,3,5,
211,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2836,1,0,1,
212,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2239,0,3,3,
213,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2239,0,1,1,
214,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0.25,1,0.1,0.1212,0.54,0.1343,1,2,3,
215,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.25,1,0.1,0.1061,0.54,0.2537,0,3,3,
216,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2836,0,31,31,
217,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.12,0.1212,0.5,0.2239,2,75,77,
218,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.5,2,0.12,0.1212,0.5,0.2836,4,184,188,
219,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.5,2,0.14,0.1212,0.5,0.2537,2,92,94,
220,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.5,2,0.14,0.1212,0.5,0.2985,0,31,31,
221,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.5,2,0.16,0.1364,0.47,0.2836,2,28,30,
222,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.5,2,0.2,0.1818,0.4,0.2836,5,47,52,
223,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.5,2,0.2,0.1818,0.4,0.2836,4,50,54,
224,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.5,2,0.2,0.197,0.4,0.2239,0,47,47,
225,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.5,2,0.2,0.197,0.4,0.2239,2,43,45,
226,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.2,0.2121,0.4,0.1343,4,70,74,
227,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.2,0.2273,0.4,0.1045,4,174,178,
228,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.2,0.197,0.4,0.2239,1,154,155,
229,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.16,0.1667,0.47,0.1642,3,92,95,
230,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,1,0,0,0,0,1,1,0.25,1,0.16,0.1667,0.5,0.1642,1,73,74,
231,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,1,0,0,0,0,1,1,0.25,1,0.14,0.1364,0.59,0.194,1,37,38,
232,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,1,0,0,0,0,1,1,0.25,1,0.14,0.1515,0.59,0.1642,2,22,24,
233,2011/1/10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0.25,1,0.14,0.1515,0.59,0.1642,0,18,18,
234,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0.25,1,0.14,0.1667,0.59,0.1045,2,10,12,
235,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0.25,1,0.14,0.1515,0.59,0.1642,0,3,3,
236,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.1515,0.55,0.194,0,3,3,
237,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.1818,0.55,0.1343,0,6,6,
238,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.1818,0.55,0.1343,0,27,27,
239,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.2273,0.55,0,2,97,99,
240,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0.5,2,0.18,0.2121,0.51,0.0896,3,214,217,
241,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,1,0,0,0,2,1,0.5,2,0.18,0.197,0.51,0.1642,3,127,130,
242,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,1,0,0,0,2,1,0.5,2,0.2,0.2121,0.51,0.1642,3,51,54,
243,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,0,1,0,0,0,2,1,0.5,2,0.2,0.2121,0.47,0.1343,4,31,35,
244,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,1,0,0,0,2,1,0.5,2,0.2,0.2273,0.51,0.1045,2,55,57,
245,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,1,0,0,0,2,1,0.5,2,0.2,0.2273,0.59,0.0896,6,46,52,
246,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,1,0,0,0,2,1,0.5,2,0.2,0.2273,0.59,0.0896,3,60,63,
247,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.197,0.8,0.0896,2,45,47,
248,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.1515,0.86,0.2239,4,72,76,
249,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,1,0,0,0,2,1,0.5,2,0.16,0.1515,0.86,0.2239,6,130,136,
250,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.1818,0.93,0.1045,1,94,95,
251,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.2273,0.93,0,0,51,51,
252,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.1515,0.93,0.194,0,32,32,
253,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.197,0.86,0.0896,0,20,20,
254,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.1818,0.93,0.1045,1,28,29,
255,2011/1/11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0,0,0,2,1,0.75,3,0.16,0.197,0.93,0.0896,1,18,19,
256,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.5,2,0.16,0.197,0.86,0.0896,0,7,7,
257,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.5,2,0.16,0.1818,0.86,0.1045,0,6,6,
258,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0.25,1,0.14,0.1515,0.86,0.1343,0,1,1,
259,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0.25,1,0.14,0.1515,0.86,0.1642,0,5,5,
260,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,1,0,0,3,1,0.25,1,0.12,0.1515,0.93,0.1343,0,16,16,
261,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,1,0,0,3,1,0.25,1,0.14,0.1515,0.69,0.1343,0,54,54,
262,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,1,0,0,3,1,0.25,1,0.16,0.1667,0.59,0.1642,3,125,128,
263,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,1,0,0,3,1,0.25,1,0.16,0.1364,0.59,0.3284,3,78,81,
264,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,1,0,0,3,1,0.25,1,0.18,0.1818,0.55,0.2239,0,39,39,
265,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,0,0,1,0,0,3,1,0.25,1,0.2,0.1818,0.51,0.3881,3,32,35,
266,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,1,0,0,3,1,0.25,1,0.2,0.1515,0.47,0.5821,3,52,55,
267,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,1,0,0,3,1,0.25,1,0.22,0.197,0.44,0.3582,0,49,49,
268,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,0,1,0,0,3,1,0.25,1,0.2,0.1818,0.47,0.3284,0,44,44,
269,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,1,0,0,3,1,0.25,1,0.2,0.1667,0.47,0.4179,1,48,49,
270,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,0,1,0,0,3,1,0.25,1,0.22,0.197,0.44,0.3284,5,63,68,
271,2011/1/12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,1,0,0,3,1,0.25,1,0.2,0.1818,0.47,0.3582,0,139,139,
